Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
36090,50,1,14,0,4591,1,0,1,0,0,80,3,2,0,1,2,73,1,0,0,2,2,0
47190,28,0,6,4,6662,2,0,2,1,0,9,1,1,0,0,1,66,0,0,1,2,1,0
69933,43,0,3,4,9378,1,2,0,2,0,36,3,1,1,0,0,41,0,0,0,2,2,1
10127,44,1,19,2,8765,2,3,3,0,1,94,1,1,0,0,1,47,1,0,0,2,1,0
2468,54,1,34,0,6461,1,2,0,0,1,13,3,2,1,2,1,73,1,0,0,3,0,1
61172,28,0,20,0,4500,3,0,3,2,1,27,2,0,4,1,2,68,0,1,0,1,0,0
56282,35,1,19,0,4103,1,0,0,0,0,19,3,2,5,2,1,34,0,0,0,2,2,1
12484,39,0,29,3,5824,3,0,0,1,0,30,1,0,3,1,1,91,0,0,0,3,1,0
60545,47,1,28,0,5019,2,3,3,0,0,49,2,2,1,1,0,97,1,0,0,2,1,0
44531,49,1,39,4,9720,2,2,0,1,0,60,0,1,3,1,0,92,0,0,1,2,1,0
64549,19,1,6,3,5623,1,0,2,1,0,93,4,2,3,2,2,67,0,0,0,2,1,0
2404,53,1,7,0,4801,0,3,2,2,1,48,3,2,0,2,1,49,1,0,0,2,0,1
47960,42,0,34,2,9655,0,2,1,0,0,87,3,1,0,1,1,62,0,0,0,2,2,1
71508,57,0,2,2,8492,2,2,0,1,0,47,3,0,0,2,1,28,0,0,0,1,1,1
11226,35,0,6,1,9560,2,3,0,2,0,86,0,1,1,1,2,34,0,0,0,2,0,1
41167,59,0,17,3,6296,1,2,0,0,1,24,0,2,3,2,1,19,0,0,0,2,0,0
27855,19,0,2,4,12913,0,1,0,0,0,91,0,1,0,0,1,23,0,0,0,3,1,0
7763,55,1,19,0,5352,2,0,0,0,0,37,0,0,3,1,1,98,0,0,1,2,0,1
49305,59,1,12,0,5728,2,0,0,1,1,52,1,1,4,1,1,70,1,0,0,2,1,1
53432,45,0,7,2,8241,1,3,2,0,0,61,3,2,3,0,1,26,0,0,0,3,0,0
61037,52,0,37,1,8518,0,0,0,0,0,97,0,0,0,2,2,71,0,0,0,2,3,1
51246,56,1,30,0,5089,2,2,0,2,0,21,3,2,1,1,1,67,0,0,0,2,2,0
43495,27,0,3,2,7930,2,0,0,1,0,25,2,2,1,0,1,43,0,1,0,3,0,0
53349,56,1,43,1,6620,1,3,1,2,0,8,1,1,1,0,1,47,0,0,0,2,0,1
60987,49,1,5,4,10633,2,0,0,1,0,67,1,0,1,2,1,45,0,0,0,3,0,1
36700,58,0,44,1,7361,2,2,0,0,0,19,1,0,1,1,1,123,0,0,0,3,2,1
70008,29,1,10,1,6568,3,0,0,1,0,47,1,1,1,1,1,81,0,0,0,2,2,1
20460,44,0,25,0,4440,0,3,0,0,0,84,0,2,0,1,1,35,0,0,0,2,1,0
36194,49,0,36,4,8665,3,0,2,0,0,7,3,1,1,1,1,76,0,0,0,3,1,0
47687,53,1,28,1,8572,3,2,0,1,1,4,0,2,0,2,1,56,0,0,1,2,2,1
73177,49,1,13,0,4491,1,1,0,0,1,78,3,1,4,1,2,32,1,0,0,2,0,1
49433,59,1,30,4,10026,1,0,2,1,1,13,3,1,3,0,1,96,0,0,1,2,1,1
36568,28,0,20,4,7948,2,1,2,2,0,58,1,2,5,1,2,94,0,0,1,2,1,0
15126,18,0,3,0,4139,1,2,0,0,0,34,3,1,1,0,2,68,0,0,0,1,2,0
54387,38,1,26,2,7680,3,3,0,1,0,40,2,1,0,0,2,37,0,0,0,1,1,0
2429,37,1,8,1,9237,2,2,0,1,1,66,3,1,2,2,1,14,0,0,0,1,2,1
56676,39,0,12,0,5702,0,0,0,0,1,29,3,0,0,1,2,19,0,0,1,0,2,0
17962,55,1,11,0,4267,2,2,0,0,1,14,1,2,1,0,2,80,0,0,0,2,1,0
60397,22,1,13,3,5537,1,3,2,0,1,43,3,0,2,0,2,57,0,0,0,3,0,0
45924,49,0,16,4,9063,0,0,0,1,0,32,2,2,2,1,1,18,0,0,0,0,1,1
1494,27,1,13,1,9729,2,1,0,1,1,53,4,1,1,0,1,57,0,0,0,3,3,0
52195,34,1,24,4,8143,2,0,2,1,0,61,2,2,0,0,1,83,0,0,0,2,2,0
35906,19,0,8,4,6365,1,0,1,3,0,9,1,1,5,2,2,71,0,0,1,3,0,1
65992,46,1,20,0,4777,2,0,0,1,0,22,0,1,0,1,1,34,0,0,0,2,2,1
74115,30,0,9,3,5757,2,2,0,0,0,99,1,1,1,1,0,31,0,0,0,2,0,0
14047,44,0,17,1,6834,1,0,2,2,0,48,1,0,2,2,0,73,0,0,0,0,2,1
4063,38,0,15,3,6050,0,3,3,0,1,36,4,2,2,2,2,90,0,0,0,2,2,0
71674,56,1,42,3,6362,1,0,0,0,0,88,0,1,2,0,1,109,0,0,0,3,1,0
41596,31,0,6,2,7638,0,2,2,0,0,61,2,1,2,1,1,49,0,0,0,3,0,1
44445,18,0,2,2,8358,1,0,0,0,0,45,1,2,3,1,2,5,0,0,0,1,0,0
70401,20,0,5,4,8378,3,2,0,0,0,95,0,1,1,1,0,72,0,0,0,2,0,0
65671,57,1,4,1,11424,2,0,3,0,0,73,1,2,1,1,2,29,1,0,0,1,2,0
33434,32,1,3,0,5403,3,0,3,2,0,98,3,1,5,0,0,66,0,0,0,1,1,1
54323,30,1,10,4,10731,1,3,0,0,0,6,0,1,0,0,0,25,0,0,0,2,2,1
8123,25,1,17,2,9731,0,0,2,0,0,77,3,1,1,0,2,41,0,0,0,1,1,1
38209,19,0,2,3,5589,2,3,1,0,0,94,2,2,0,1,1,29,0,0,0,3,0,0
51602,38,1,24,4,9855,2,0,0,2,1,62,0,2,0,0,2,103,0,0,0,2,1,0
60723,23,0,6,4,8529,2,0,0,0,1,40,0,1,3,1,2,23,0,0,0,3,0,0
47186,22,1,2,3,5899,2,1,0,0,0,43,2,1,0,0,2,72,0,0,1,1,2,1
63963,44,0,23,4,9622,3,0,0,1,0,68,3,0,0,0,2,95,0,1,1,1,1,0
13964,24,1,15,3,5792,2,0,2,0,0,93,3,1,1,1,2,28,0,0,0,2,0,1
69502,51,0,27,2,8686,2,0,0,1,0,39,1,2,2,2,1,102,1,0,0,0,1,1
11032,30,0,17,1,9205,2,0,2,0,0,48,2,1,0,0,1,60,0,0,0,2,1,0
17418,38,1,25,1,8413,2,0,0,2,1,1,0,2,3,1,0,98,1,0,0,2,2,1
40925,20,1,10,2,8002,2,3,0,0,0,74,0,1,5,1,2,40,0,0,0,1,2,1
37527,23,1,9,0,4765,3,0,0,1,1,79,2,0,2,0,1,51,0,0,0,2,1,0
37956,26,1,14,2,6539,2,0,0,4,1,19,1,2,0,1,2,52,0,0,0,0,2,0
21393,26,0,5,3,6670,2,0,2,2,0,20,3,2,4,1,2,58,0,0,0,3,0,0
27212,40,1,5,3,5781,2,3,0,4,0,18,4,1,3,2,1,50,0,0,0,2,1,1
26289,21,0,13,0,3422,1,0,2,0,0,53,4,0,1,1,1,43,0,0,0,2,1,0
54601,44,0,13,0,5508,1,0,0,1,0,90,3,0,2,1,1,71,0,0,1,2,0,1
5650,38,0,24,4,10415,1,2,2,0,1,38,1,0,0,0,0,64,1,1,1,0,3,1
68534,53,1,14,4,8439,1,0,0,2,0,5,3,1,3,1,2,26,0,0,0,1,0,0
64934,25,1,6,2,7225,0,0,2,1,1,27,3,2,1,0,1,48,0,0,1,1,1,0
53475,22,0,8,4,8076,0,2,0,1,0,57,0,1,0,0,1,59,0,0,0,3,0,1
45091,36,1,24,2,6921,1,3,0,1,0,6,3,1,1,1,2,93,1,0,0,2,2,1
23830,53,0,10,2,10182,2,3,2,0,0,78,2,2,4,0,1,20,0,0,0,2,2,0
68935,28,0,9,0,4299,0,0,2,2,0,70,0,1,1,1,2,74,0,0,0,2,1,0
9435,32,0,2,2,9844,0,0,0,1,0,92,2,2,0,1,0,71,0,0,0,2,2,0
35030,38,0,4,4,8658,1,0,2,0,0,56,2,0,3,0,1,18,0,0,0,0,3,1
72462,18,1,1,2,8670,2,0,2,1,0,20,1,1,0,0,1,34,0,0,0,3,1,0
65122,56,1,1,0,4800,1,0,1,1,1,34,3,1,3,0,2,78,1,0,0,0,2,1
51989,45,0,14,4,11924,0,0,0,1,0,4,0,2,0,1,0,64,0,0,1,2,1,1
63341,38,1,22,4,8872,1,3,0,1,1,91,0,1,0,0,1,93,1,0,0,1,1,0
47322,32,0,14,4,9199,0,3,0,0,0,4,2,1,0,0,1,37,0,0,0,1,1,1
67207,29,0,7,0,4277,2,2,0,0,0,33,2,1,1,1,0,30,0,0,0,2,1,1
65244,37,0,16,0,4995,1,0,1,0,1,83,1,2,0,0,1,31,0,0,1,0,2,0
12983,47,0,26,4,10366,1,0,2,0,0,15,1,0,2,1,1,30,0,0,0,0,2,1
25868,39,0,2,2,8437,3,3,2,3,0,21,0,1,4,0,1,3,1,0,0,3,2,1
44610,38,0,25,0,5036,3,0,1,0,1,45,2,1,1,1,0,70,0,0,0,1,1,0
21151,52,1,23,0,4558,2,2,0,0,0,17,2,1,1,1,2,76,0,0,0,1,2,1
29818,40,1,18,4,9892,1,3,1,0,0,44,0,2,1,1,2,49,0,0,0,3,1,0
48487,44,0,13,0,4784,1,0,0,1,0,15,1,1,3,2,1,36,1,0,0,2,0,1
17258,31,1,3,0,4131,2,3,0,0,1,92,2,2,1,2,2,48,0,0,0,1,0,0
24804,24,0,7,2,8136,3,0,0,2,1,88,0,1,0,0,1,23,0,0,0,3,0,0
46187,58,1,31,1,4126,1,0,1,1,0,42,3,1,0,1,1,49,0,0,0,0,0,0
4538,43,1,28,0,2837,2,0,0,0,0,49,1,1,1,1,0,36,0,0,0,2,0,1
39640,36,0,13,0,4266,2,1,2,0,0,42,1,1,0,2,1,44,0,0,0,3,2,0
67989,31,0,20,3,6226,0,0,2,0,1,67,1,1,2,2,0,61,0,0,0,1,2,1
63656,29,1,7,3,7258,3,3,0,0,1,39,3,2,4,0,1,31,0,0,0,2,1,0
59155,59,0,20,0,3178,0,0,0,0,0,40,3,1,0,1,1,83,1,0,0,2,1,1
10215,40,1,4,1,7767,1,0,2,0,0,72,0,1,2,0,0,61,1,0,1,3,0,1
22376,45,0,16,4,8248,1,1,2,1,1,28,3,1,5,1,2,58,0,0,1,3,2,0
30875,22,1,6,4,7320,3,2,0,0,1,55,2,0,2,0,0,8,0,0,0,3,1,0
47845,34,0,21,2,7976,2,2,1,0,0,96,2,2,4,1,1,35,0,0,0,1,3,0
25658,35,0,19,0,6107,0,0,0,3,0,92,0,1,2,2,2,58,1,0,0,2,3,1
15215,49,0,13,1,7564,3,0,0,2,0,96,3,1,0,2,1,48,0,0,0,1,2,1
47764,46,1,28,0,5107,2,0,0,2,0,6,2,1,0,2,0,32,0,0,0,2,2,1
53180,36,1,9,3,5432,1,2,0,0,0,42,4,1,3,1,0,56,0,0,0,1,2,1
41090,18,0,2,4,10145,0,3,2,2,1,9,1,1,0,0,1,49,0,0,0,2,2,1
6981,52,0,37,1,8428,2,0,0,0,0,8,4,1,2,1,2,74,0,0,0,3,2,1
67552,23,1,6,2,7569,1,3,0,1,0,35,1,2,1,0,1,75,0,1,0,2,0,0
58509,49,1,14,1,8548,2,0,0,1,0,80,2,1,2,0,1,34,0,0,1,3,2,0
39935,54,0,25,4,6606,2,2,0,2,1,37,1,0,0,1,2,74,0,0,0,2,1,0
63883,52,1,38,0,4298,2,3,0,0,0,68,3,1,3,2,1,92,0,0,0,2,0,1
38457,36,0,17,2,8187,2,1,2,0,0,82,2,1,0,0,1,53,0,0,0,2,2,0
30215,46,1,27,4,6825,3,0,1,0,0,17,0,2,1,0,1,74,0,0,0,0,1,0
72990,57,0,21,4,8858,2,0,0,1,0,84,1,2,0,0,1,41,0,0,0,0,1,0
65914,22,0,10,3,5558,1,0,0,1,0,22,2,0,0,0,1,21,0,0,0,1,1,0
58519,22,0,8,4,5721,1,1,0,1,0,75,1,2,2,0,1,16,1,0,0,2,2,0
31601,58,0,44,1,8815,2,1,0,3,0,20,2,1,4,2,1,85,0,0,0,2,1,1
54805,33,0,22,3,6105,2,2,0,0,0,54,3,2,1,1,0,63,0,0,0,2,3,1
46533,58,0,13,1,5519,2,0,2,0,0,48,1,1,1,2,1,26,0,0,0,2,2,1
39544,24,0,15,3,6016,0,3,0,0,0,22,0,2,3,1,1,39,0,0,0,2,1,1
71471,58,1,23,2,6438,3,2,2,1,0,82,3,2,0,2,1,43,0,0,0,2,0,0
32405,24,0,3,4,10088,1,0,0,0,0,88,0,1,4,1,2,63,0,0,0,3,2,0
40468,56,1,31,2,8647,1,3,0,2,0,80,0,1,3,1,1,89,0,0,0,2,0,1
41776,18,1,10,2,8488,0,0,0,0,0,79,0,2,0,0,0,24,0,0,0,2,1,0
20228,55,0,29,2,7007,3,0,0,1,0,57,2,1,0,1,0,56,0,0,0,2,1,0
31962,59,1,1,1,10996,2,0,0,0,1,4,4,1,0,0,1,31,0,0,0,3,2,1
70598,34,1,18,2,8914,1,2,1,3,1,21,0,1,3,1,1,92,1,0,1,2,0,1
53662,26,0,14,2,7373,0,2,0,2,0,16,2,2,0,1,2,25,0,0,0,0,2,0
64963,19,1,1,2,7262,3,3,0,0,1,45,1,1,3,0,1,54,0,0,0,3,1,0
31495,38,1,22,2,8935,1,3,0,1,0,50,3,0,2,1,1,71,0,0,0,2,1,1
41018,27,1,9,1,6827,2,2,1,2,0,67,1,2,3,1,1,77,0,0,0,0,0,1
12331,22,0,8,2,7819,0,1,3,2,0,56,0,1,0,0,2,57,0,0,0,2,2,1
65829,52,0,44,2,6417,1,3,0,1,0,28,1,1,0,1,2,79,0,0,0,3,2,0
54933,38,0,27,0,2584,2,0,1,3,1,37,3,2,0,1,2,80,0,0,0,2,2,0
26238,57,0,23,0,4750,0,0,0,0,0,79,0,1,0,1,1,87,0,0,0,1,2,1
36361,49,0,29,2,8904,1,0,0,0,0,27,2,1,1,2,0,65,1,0,1,3,1,1
72728,48,1,18,2,7844,1,3,0,1,1,36,0,2,0,2,1,52,0,0,0,2,2,1
23189,46,0,32,0,2945,1,3,2,0,0,75,0,1,2,1,1,101,0,0,0,2,3,1
3735,21,0,6,4,6638,1,2,1,0,0,79,2,0,3,2,1,28,0,0,0,3,1,0
62185,56,0,10,0,5169,1,3,0,0,0,40,1,2,1,2,1,83,1,0,0,2,1,1
12059,28,1,19,1,10219,2,0,3,0,0,21,0,1,1,0,2,57,0,0,0,1,1,0
45716,34,1,3,4,9805,2,3,0,0,0,26,2,1,0,1,1,34,0,0,0,2,0,1
57136,20,0,11,2,6981,1,0,0,0,1,80,2,1,4,1,1,70,0,0,0,2,1,0
43933,47,0,6,2,8974,1,0,0,1,0,42,0,1,0,1,1,52,0,0,0,3,0,0
39107,29,1,17,1,11824,2,3,1,2,1,49,2,2,0,0,1,46,1,0,0,2,0,0
8878,18,0,10,0,4651,2,1,1,0,0,63,0,2,1,2,1,17,0,1,1,0,1,0
15159,34,1,5,0,5838,0,0,3,2,0,75,1,1,4,2,1,24,0,0,1,1,1,1
12316,29,1,2,4,8639,2,1,0,0,0,98,3,2,0,1,1,28,0,0,0,3,0,0
4105,59,0,41,2,8803,2,1,1,1,0,51,2,2,4,0,2,43,1,0,1,2,1,1
39918,54,0,27,4,10285,2,0,0,0,0,21,3,1,1,0,1,78,0,0,0,0,2,1
67452,26,0,12,0,5658,3,0,3,0,0,36,0,1,2,0,2,39,0,0,0,2,0,0
37792,42,0,14,2,7694,2,2,0,1,0,18,1,1,4,1,1,39,0,0,0,3,3,1
23738,51,1,34,4,7770,3,3,2,2,0,2,0,1,2,2,0,46,0,0,0,3,2,1
6839,32,0,2,2,7730,2,3,0,2,0,6,1,2,0,1,1,70,0,0,0,1,0,0
10915,21,1,2,3,6326,3,0,3,0,0,47,1,1,2,0,1,75,1,0,0,1,1,1
41878,40,0,24,0,4261,1,0,0,2,1,73,4,1,0,1,2,67,0,0,0,3,1,0
34103,55,1,39,4,9421,0,1,0,1,0,13,3,2,4,0,1,91,0,0,0,2,2,0
53355,27,1,2,2,6426,1,0,0,3,0,37,1,1,1,1,1,79,0,1,0,2,1,1
68573,42,1,10,1,8425,0,0,1,1,1,53,0,1,0,1,1,63,0,0,0,3,2,1
48908,22,0,11,2,9373,2,0,0,0,1,93,1,1,4,2,0,38,0,0,0,2,2,1
60498,19,1,5,3,6204,0,2,1,0,1,57,3,1,3,0,1,70,0,0,0,3,0,0
22997,19,1,2,3,5851,1,0,1,0,0,97,1,1,0,0,1,73,1,0,0,0,1,0
44743,29,1,4,4,10655,1,3,2,3,0,5,0,1,0,0,0,25,0,0,0,3,0,1
40355,23,1,11,2,8736,2,1,1,0,1,39,2,1,1,1,1,56,0,0,0,1,2,1
50617,53,1,3,4,10630,3,3,0,0,0,29,4,1,0,2,2,59,0,0,0,1,2,1
62285,25,1,12,2,8574,1,3,1,1,1,66,0,2,1,1,2,69,1,0,1,2,0,0
25102,35,0,11,2,5508,2,0,1,0,1,18,1,1,1,2,1,18,0,0,0,1,0,1
10040,41,0,31,1,6926,0,2,0,1,0,1,2,1,1,0,1,52,0,1,0,3,0,0
67652,27,1,4,2,8621,1,2,0,1,1,26,0,2,1,1,0,65,0,0,1,2,1,0
28977,56,0,45,1,7684,2,0,0,3,0,92,1,1,0,2,1,104,0,1,0,0,1,1
73765,39,0,24,0,5503,2,2,0,1,1,60,3,0,5,1,2,67,0,0,0,2,0,1
48656,46,1,38,1,9431,0,2,0,2,0,87,1,1,4,0,1,60,0,0,0,1,1,1
30598,30,1,14,0,4697,2,0,2,0,0,20,3,1,0,2,0,64,0,0,1,2,0,1
7456,41,0,3,0,6261,1,0,1,1,0,80,1,1,0,1,0,48,0,0,1,2,1,1
6026,25,0,2,4,9567,0,2,1,1,1,64,0,2,4,1,2,44,1,0,0,3,2,0
4757,38,0,22,3,5195,3,2,0,1,0,73,0,1,4,1,1,80,0,0,0,2,1,1
52722,43,1,33,1,3143,3,3,1,0,0,55,0,1,1,2,1,43,0,0,0,2,1,0
42869,46,1,21,4,7785,1,2,0,1,0,57,3,2,1,1,1,50,0,0,1,3,1,0
33071,44,1,9,3,5153,3,0,0,0,0,93,4,2,4,0,0,57,0,0,1,0,1,0
68259,30,0,8,4,10217,1,1,2,2,0,92,0,1,0,0,2,85,0,0,0,2,2,0
60470,59,1,14,4,9270,3,2,0,2,1,73,2,1,4,1,1,46,0,0,0,2,1,1
27024,18,1,8,3,6639,1,0,0,0,0,60,3,2,0,1,1,59,0,0,0,2,1,0
42191,26,0,17,2,8506,1,0,1,0,1,40,0,1,5,2,1,43,0,0,1,2,0,1
11015,40,0,14,0,4843,1,0,0,0,1,52,3,1,5,0,2,32,0,0,0,0,0,0
34385,40,1,13,2,7303,2,1,0,0,0,2,1,1,0,1,2,54,0,0,0,3,1,1
9401,36,0,17,4,11362,0,0,0,0,0,71,1,0,4,0,0,37,1,0,0,2,2,1
39287,53,0,24,3,5440,2,3,2,0,1,62,2,1,3,1,2,38,0,0,0,2,1,1
39891,48,1,25,1,8492,2,0,0,1,0,87,2,1,5,2,1,45,0,0,0,2,1,1
14556,52,0,37,4,5493,1,3,2,1,0,79,1,1,1,0,2,89,0,0,0,2,0,0
45656,37,0,4,3,5749,2,3,0,0,0,35,3,1,4,0,1,63,1,0,0,2,0,1
17727,47,0,24,0,4112,2,3,2,0,0,92,0,1,2,1,1,81,0,0,0,1,2,1
39244,44,0,1,1,5860,2,1,2,2,0,75,0,1,2,1,1,74,1,0,0,3,3,0
46461,20,1,9,2,9195,1,0,0,1,0,3,0,1,2,2,2,28,1,0,0,3,0,1
6179,23,1,13,4,9277,1,1,3,2,0,30,1,2,3,1,2,21,0,0,0,1,2,0
585,25,0,7,1,11528,1,2,0,0,1,54,1,1,6,0,1,64,0,0,1,1,1,0
58613,46,0,21,0,4035,0,2,0,2,1,62,1,1,0,0,2,90,0,0,0,1,0,0
15308,55,1,25,1,7342,3,0,1,0,0,86,0,0,1,1,2,88,0,0,1,2,3,0
73301,50,1,12,0,3929,3,3,2,1,0,35,2,1,1,2,0,65,0,0,1,0,2,1
54174,41,0,10,3,5966,1,3,2,3,1,21,2,1,0,1,2,13,0,0,0,3,1,1
21711,57,1,26,4,9444,3,0,2,2,0,12,2,1,1,2,1,45,1,0,0,2,1,1
47659,48,1,29,4,8190,0,0,0,0,1,58,1,0,1,1,2,71,0,0,0,2,1,1
18342,48,0,10,2,7411,2,0,1,3,0,16,3,0,1,1,0,45,0,0,0,3,2,1
26974,39,1,18,2,8756,2,0,0,0,0,84,1,1,2,0,1,50,0,0,0,3,1,1
20307,20,0,9,2,8980,1,2,0,1,0,55,3,1,6,0,2,14,0,0,0,2,1,0
10176,45,0,27,0,3745,1,2,1,2,1,76,1,1,4,1,1,50,0,0,0,3,3,0
18588,49,0,13,2,5638,1,2,0,1,0,82,3,2,3,0,2,65,0,0,1,1,0,0
60017,35,0,10,0,4323,2,2,1,0,0,43,1,1,1,1,1,85,0,0,0,3,0,1
47389,40,1,2,0,5880,1,3,0,1,1,71,3,0,3,1,1,41,0,0,0,3,1,0
8616,41,0,20,2,7959,1,3,0,0,0,81,0,2,0,1,1,37,0,0,0,1,1,0
72635,53,1,10,1,10334,1,0,0,0,1,59,2,0,0,0,2,58,0,0,0,0,1,0
17124,43,1,17,3,4851,2,0,0,0,1,11,2,2,1,0,2,43,0,0,0,2,0,0
35592,25,1,13,1,7671,1,2,0,1,0,52,3,0,0,1,2,28,1,0,0,2,2,1
70342,19,1,4,2,7601,0,3,0,2,0,52,0,0,1,0,1,73,0,0,0,2,0,1
52809,43,1,21,0,5670,1,0,2,0,1,13,1,2,1,2,2,93,0,0,0,1,1,0
22823,49,0,14,4,8516,1,3,0,1,0,5,1,1,1,1,1,26,0,0,1,2,2,0
52038,45,1,30,0,3299,3,0,2,0,1,52,2,1,2,2,0,47,0,0,0,2,0,1
28567,27,0,7,2,8635,2,2,1,0,0,49,4,1,2,0,1,48,1,0,1,2,2,1
59725,23,1,14,2,8094,0,0,0,2,1,79,2,1,1,2,2,40,1,0,0,3,3,1
59997,24,0,13,2,7857,2,3,2,3,0,32,0,2,1,1,1,37,0,1,0,1,2,0
30324,47,1,12,4,10969,0,2,0,3,1,62,0,2,0,1,1,47,0,0,0,1,0,0
4742,42,0,10,1,7203,2,3,1,1,0,1,0,1,1,2,1,31,0,0,0,2,2,1
16891,18,1,3,0,2706,1,0,2,0,0,97,0,2,0,1,2,34,1,0,0,3,2,0
35641,46,0,5,4,6575,0,3,1,0,0,83,1,2,2,0,0,15,0,0,0,3,2,0
12707,33,0,5,1,5334,2,3,0,0,0,72,2,1,5,1,1,60,0,0,0,2,1,0
68902,33,1,5,3,6727,3,0,2,2,1,49,1,1,5,0,1,20,0,1,1,2,2,0
7829,42,1,25,4,7157,2,1,0,1,0,65,0,2,3,1,1,52,0,0,0,1,2,0
15838,40,0,26,4,7322,2,0,3,1,0,27,3,1,1,0,2,35,0,0,1,1,0,0
28884,41,1,21,3,6190,2,3,2,1,0,98,2,1,4,1,1,42,0,0,0,2,0,1
73023,59,1,3,1,8607,0,2,2,1,0,46,2,0,2,0,1,27,0,1,0,2,0,0
7577,30,1,20,2,6933,2,0,0,0,0,67,0,0,0,1,2,51,1,0,0,2,0,1
6607,59,0,1,0,4783,1,0,1,2,0,78,4,0,4,1,0,52,1,0,0,1,1,0
7322,47,1,1,4,8187,0,0,0,0,1,18,1,1,0,1,1,76,1,0,0,2,2,1
20156,58,1,7,1,11091,1,0,1,1,0,61,1,2,4,1,0,80,0,0,0,2,2,0
48235,40,1,32,2,9963,3,3,2,0,0,34,2,0,0,2,1,54,0,0,0,2,2,1
14161,39,0,1,2,6795,2,0,0,0,0,88,1,0,1,0,1,2,0,0,0,2,2,1
16605,37,1,1,1,6638,1,3,0,0,1,39,2,1,1,1,1,18,0,0,0,2,1,0
37920,47,1,34,0,4626,2,0,0,0,1,96,0,1,0,0,1,106,0,0,0,3,2,0
18000,41,1,21,3,6227,2,0,0,1,0,1,4,2,1,0,2,58,0,0,0,2,1,1
23006,21,0,3,0,4160,2,0,1,1,0,24,2,2,1,0,1,38,0,0,0,2,2,0
38650,41,1,25,3,5176,1,2,0,2,0,78,4,2,0,1,1,37,0,0,0,2,2,1
8231,56,1,1,4,8890,3,0,3,0,1,24,3,2,0,1,1,72,1,0,1,1,0,0
62558,33,1,5,1,7859,2,2,0,0,0,21,0,1,3,2,0,19,0,0,0,0,2,1
2693,19,0,2,3,5864,1,0,1,2,0,25,2,1,3,1,1,57,0,0,0,1,3,0
39246,41,1,23,3,6356,2,0,3,1,0,28,3,2,0,0,2,97,0,0,0,3,0,0
47390,47,0,37,0,4578,1,0,0,2,1,69,1,2,0,1,1,53,0,0,0,1,2,0
13399,44,0,26,2,8809,1,0,0,1,1,39,0,1,3,0,2,97,0,0,1,2,1,0
7000,27,1,2,3,6102,2,2,2,0,0,50,0,2,4,2,2,65,0,0,1,2,2,1
53344,40,0,23,1,9045,0,0,2,0,0,26,0,2,5,0,2,24,0,0,0,1,1,0
38540,29,1,7,1,9471,3,0,2,2,0,17,3,1,1,1,0,31,0,1,0,1,2,1
13800,38,1,3,4,10058,2,2,0,0,0,93,1,1,1,2,2,76,1,0,0,0,1,1
50238,57,1,1,1,6845,3,0,2,0,0,1,1,2,1,2,2,80,0,0,0,3,0,0
30535,28,0,17,0,4174,0,0,1,2,0,87,1,2,3,0,2,81,0,0,1,3,2,0
47191,33,1,15,2,5906,2,3,0,0,0,82,3,1,1,2,0,51,0,0,0,0,1,1
7247,38,1,13,4,7829,2,3,0,0,0,70,1,2,5,1,1,92,0,0,0,2,0,1
50519,21,1,3,1,8397,2,0,0,0,0,21,3,2,1,1,1,73,0,0,0,1,0,0
51121,39,1,4,0,3610,3,0,1,0,0,59,3,1,3,1,2,70,0,0,0,2,1,1
23354,53,0,29,1,8613,2,3,0,0,1,26,3,0,1,1,1,42,0,0,0,3,1,1
47249,31,1,23,4,8288,3,3,2,1,0,6,1,1,1,0,1,97,0,0,0,2,2,1
55653,48,1,29,0,4436,1,0,0,0,0,10,0,1,2,1,2,43,0,0,0,2,2,1
32177,50,1,2,0,4737,0,0,2,0,1,54,1,2,4,2,2,25,0,0,1,3,1,0
44883,26,1,2,0,2395,3,0,0,4,1,32,3,1,1,0,2,72,1,0,0,2,2,1
33760,35,0,22,2,7514,2,3,2,1,0,78,0,0,1,0,2,60,0,0,0,0,2,1
66023,27,0,17,4,8754,2,0,1,0,0,83,3,0,4,0,1,63,0,0,1,2,2,0
11328,42,0,17,2,8641,1,0,2,1,0,36,1,1,1,1,2,94,0,0,0,0,1,0
66828,53,0,24,4,8646,2,3,2,1,0,55,1,1,4,0,1,38,0,0,1,2,1,1
14973,38,0,26,3,5295,1,0,1,0,0,78,3,1,0,1,0,89,1,0,0,1,1,1
24202,27,0,8,0,4435,3,3,0,2,0,14,0,1,1,1,2,41,0,0,0,2,1,0
70348,29,0,2,3,5484,1,0,1,0,0,38,0,1,4,2,2,12,1,0,0,3,1,1
51003,24,0,14,4,9461,2,2,0,2,0,90,3,0,0,2,0,86,0,0,0,3,0,1
40288,22,1,11,3,5846,2,3,0,0,0,5,0,1,0,2,1,32,0,0,0,3,0,0
8311,45,1,9,0,5652,0,0,0,0,1,56,0,1,4,1,2,41,1,0,0,3,2,1
1101,46,1,22,2,9334,2,3,0,0,1,93,1,2,0,0,2,58,1,0,0,0,2,0
